sim_id	d	r	kmercov	bias	length	kmercov1	kmercov2	bias.1	length.1	het	CI_l_prop	CI_u_prop	theta	X	maternal	paternal	mapping_monosomic	mapping_disomic	simulated_sperm	two_tissue_sperm	mapping_sperm
95401	-0.00135639363161013	0.00150786532151333	7.96193989741071	0.133662783089132	19020843.6598963	9.9037663904586	16.1741927796823	0.0345423252400825	19488729.3123252	0.115937846582718	0.604427476159077	0.620210627932214	1e-04	2	15	7.5	15.0064981438009	22.8576329449429	0.5	0.366864469333132	0.476817660862121
95402	-0.00216492025611376	0.00143774859711184	7.94270241051548	0.1353442623298	19079647.5871259	9.93032303669716	16.1345425864688	0.0361585439550465	19536282.6843135	0.11378200611683	0.607867980713762	0.623071537215329	0.001	2	15	7.5	14.839770236068	22.7283924127902	0.5	0.375224801162645	0.46841345578593
95403	-0.00152740053006481	0.00139367118054825	7.93578194456647	0.133751808264886	19091233.6721253	9.96191817580148	16.1212457996028	0.0363990718582355	19524755.9934911	0.112212298095054	0.608802383068625	0.627072102021966	0.003	2	15	7.5	15.036987264762	22.7113650085414	0.5	0.381712686743106	0.489633288327396
95404	-0.00224896274013028	0.00143954881053953	7.94236591565933	0.13159614363211	19096278.9377643	12.8586164739027	16.9176149975551	2.51860467498876e-05	19402525.7283012	0.318824698797043	0.726596278782759	0.793549022521352	0.005	2	15	7.5	14.9236558061103	22.8669717168252	0.5	0.684336294508016	0.467736591227023
95405	-0.0192772164884441	0.00179606375743541	7.62605499066897	0.427373324483245	19005518.8450963	10.3523997869983	16.1875130149451	0.0250919336119414	19587076.4226663	0.2702548654977	0.637500369506674	0.641559579657902	1e-04	5	15	7.5	15.0399110859478	22.8387407663547	0.5	0.436351633630379	0.481457726987923
95406	-0.0159168526580899	0.00179463716159887	7.61475845325462	0.401213651423812	18979400.4793265	10.3120568342105	16.0849159004392	0.0452079693333393	19551647.0685854	0.25528796395162	0.638886506067617	0.64331563885363	0.001	5	15	7.5	14.8779791839981	22.8044423740152	0.5	0.440183548341481	0.467235227849872
95407	-0.0172214715752825	0.001745221000793	7.60845305582674	0.399540330003352	19025174.7224328	10.3627315000792	16.1046107590766	0.0303026087227184	19587020.2572439	0.260814040396165	0.640891175019123	0.646036109980764	0.003	5	15	7.5	14.9812950404068	22.7060342267678	0.5	0.445910640553264	0.484374403846515
95408	-0.0163107859739404	0.00180110680726044	7.61845144623291	0.397254249942805	18990238.0743501	10.3116402033775	16.0894364728572	0.0409207899424406	19568181.8457896	0.255062519486792	0.638635373108046	0.643154728213796	0.005	5	15	7.5	14.9515202644505	22.7083297566451	0.5	0.439682130531743	0.481202623211662
95409	-0.0273407858911439	-0.000810520859926264	6.65090971208398	0.948825457752155	19936481.3169206	10.5465637175249	16.1481383405839	0.0453152135909669	19670347.0231817	0.517770833997844	0.647030723037082	0.659195851826848	1e-04	10	15	7.5	15.1118148016762	22.6669367530453	0.5	0.468872063632344	0.500051975853285
95410	-0.0272572425023903	-0.000833014251754618	6.65327241645062	0.954490214407387	19940974.9950422	10.5595658851085	16.1753013281999	0.0460346438558551	19667083.89886	0.519493610430027	0.647037710353527	0.658602990966704	0.001	10	15	7.5	14.8842528975953	22.7072684710284	0.5	0.468185008342916	0.474409926567629
95411	-0.0270016359547878	-0.000818555850578541	6.65134755346624	0.960058146651084	19935650.1256135	10.5285105302817	16.130845952496	0.0532979252410623	19660875.8488188	0.515107193246199	0.646775405930738	0.658613110119482	0.003	10	15	7.5	14.9159668614609	22.7796169529263	0.5	0.467889080216895	0.472803193751852
95412	-0.0302895253498149	-0.000800715181270503	6.66645923851116	0.971350270033736	19945891.7499059	10.5189852065403	16.1498006255322	0.0494406865482297	19699048.6806756	0.5136078185947	0.64497522248265	0.657701565973825	0.005	10	15	7.5	15.0948987430628	23.0623566564655	0.5	0.464699749221923	0.47217546476989
95413	0.00383348557596785	0.00187689026296477	17.9653159654153	0.0409434117712909	18842876.8727272	28.4441450975332	36.3947076753291	6.47350111936484e-06	18618895.6765667	0.101448795877575	0.696893248924588	0.866199129850836	1e-04	1	25	25	25.185979386432	51.0696532809446	0	0.72048509278328	-0.027701702497877
95414	0.00429332032413395	0.0019546250583931	18.0001922194371	0.0351652625658613	18800428.3226485	18.4592284821341	36.0121843004212	0.0279372314526521	19456652.234824	0.078978922932154	0.509399614424139	0.515766108829046	0.001	1	25	25	24.8833857551585	50.9957187568959	0	0.0490959123629759	-0.0493882648716375
95415	0.00351910147704824	0.00197331653762407	18.0109726412765	0.0343709016877652	18808164.709807	18.6027170201972	36.0335159993062	0.0155232624356087	19444232.9819839	0.0805214719147539	0.512394108742898	0.52012889126384	0.003	1	25	25	24.8502727306534	50.9193626337228	0	0.0629971439019275	-0.0490464304205627
95416	0.00337443329560817	0.00191229603715289	17.9840234020384	0.0353723409183492	18846158.8996289	18.4393167485789	35.9793842504484	0.0282113339615181	19504240.4748421	0.0772962602910768	0.508977591675054	0.516015866813557	0.005	1	25	25	25.0952107363083	50.653542608642	0	0.0487680351159815	-0.0184545625415031
95417	0.00381634563951023	0.00332980995414582	17.9966374751398	0.0381878782231399	18333261.0029533	18.0745205574753	35.9971104374994	0.0369427414096387	19505396.7668049	0.127397233136854	0.500222907519798	0.503997727848003	1e-04	2	25	25	24.8450392900819	50.7302466142839	0	0.00840579294859145	-0.0418662261699596
95418	0.00374828695442946	0.0033247425406245	17.997721345395	0.0340369208094112	18320950.8449218	18.0791817959191	35.9992683734995	0.0326877195094142	19491154.059282	0.12722631712561	0.500394228654016	0.504025172781812	0.001	2	25	25	24.8358327462464	51.473413142748	0	0.00879991252561096	-0.0725462950513511
95419	0.00342737036304965	0.00334701186743404	18.0059632022876	0.0415956058847565	18336906.2200807	18.093390933235	36.0158384813203	0.0400342625011042	19520753.0288738	0.127989602501337	0.500571483632106	0.504174855544155	0.003	2	25	25	25.0698385384999	51.2850009008892	0	0.0094478357197102	-0.0456853290909918
95420	0.00333358425862442	0.0033297167220974	17.9961759630677	0.0329945779694013	18348980.3928734	18.058860706941	35.9954933737113	0.0320542407498913	19531214.0966584	0.127285234827547	0.499976684411587	0.503418964007556	0.005	2	25	25	24.9443525206153	50.9138764400013	0	0.00676831402347133	-0.0410983367046087
95421	0.00415736240674198	0.00824637239073715	17.9878775155714	0.0212901540359294	16884783.5323587	17.774744399439	35.9967565783384	0.031337015118824	19577402.9968511	0.274968693242396	0.493168501423843	0.494406274139979	1e-04	5	25	25	24.961887189675	50.9143047791263	0	-0.0251631061133297	-0.0396817112524253
95422	0.00478294473500319	0.00823133633655098	17.9914821794239	0.0224990015381561	16850481.8327868	17.7871061109207	36.0038453444628	0.0324352487183001	19523861.3519198	0.27471779084996	0.493383664490922	0.494683356725534	0.001	5	25	25	25.0443155737194	50.8604267205817	0	-0.0241541889918575	-0.0308171956574768
95423	0.00424176732805774	0.0082343731559271	17.9912538340756	0.0213178395781943	16881831.1011916	17.7926350131016	36.0022465076755	0.0309031381218045	19566327.2770532	0.274727160893651	0.493517493356751	0.494900549351125	0.003	5	25	25	24.8693504592523	51.0846778048326	0	-0.0234353417110655	-0.0541219155897676
95424	0.00438900212252767	0.00824012125962006	17.9960140254402	0.0283541710369329	16876031.1100401	17.7784127595818	36.0133051292814	0.0387630293871271	19563878.7554482	0.274812807053211	0.493036248891224	0.494288446565663	0.005	5	25	25	25.0170710267316	51.0722387772945	0	-0.0256760609786031	-0.0414955340983787
95425	0.480992819304955	0.00015599366684664	8.94438930711488	2.53331495735523e-05	19454842.1688643	17.677144192485	36.086018032487	0.0289072254866084	19623669.5301153	0.518541881266732	0.489487044585719	0.490235582420166	1e-04	10	25	25	24.8362998749993	51.3622229078506	0	-0.041394109792241	-0.0680303896456336
95426	0.481212042769405	0.000116563055557796	8.92199000557073	1.34720792136758e-05	19486962.3550174	17.6551371645155	35.9763439002967	0.0236926335515568	19639378.4946576	0.518010656237023	0.490461807526927	0.491024094066863	0.001	10	25	25	24.8267761168352	50.8054162809289	0	-0.0377266721328231	-0.0463960379647284
95427	0.478292541860417	0.00014609014826656	8.94500739361697	0.00710129197806189	19451598.2459309	17.6643323318179	36.1230742546665	0.0370369108401326	19634779.9651247	0.521096006219076	0.488689689029921	0.489318561723321	0.003	10	25	25	25.0464835415263	50.7727644834945	0	-0.0449725229410323	-0.0271414308246032
95428	0.478602253489764	0.000175367926255884	8.95273245398165	8.18512521549561e-05	19423885.8119514	17.6668668916908	36.1636758825236	0.0328374537135131	19618206.4216809	0.520928501649181	0.488175046167403	0.488875348216229	0.005	10	25	25	24.9691400844398	51.3901914754415	0	-0.0469773222513126	-0.0581482302414849
95429	0.00338352061988977	0.00197055709800565	17.9365367442108	0.0448522498570954	18815931.8263729	18.4984563998062	35.8879461285839	0.0353684147738918	19488069.9535865	0.0799119504836587	0.511658659261004	0.519242152589725	1e-04	1	25	24.75	24.3399736069037	50.7839000918021	0.01	0.0599491464077037	-0.0864402284067367
95430	0.00368820994114935	0.00201252676317906	17.9463891818245	0.0400534585306295	18783973.1531448	18.5065610776388	35.9075737399856	0.0305177134013257	19465294.4796027	0.0815171546866567	0.512198266871378	0.518590458184163	0.001	1	25	24.75	25.1021664143478	50.96606380892	0.01	0.0597381874814017	-0.0303452286807011
95431	0.00395408413344846	0.00192724786241313	17.9023813863122	0.0430375965139201	18824594.8390632	18.4411292011424	35.8189747250417	0.0342651694757808	19472716.0006395	0.0782210227423696	0.51125407656299	0.518430851199602	0.003	1	25	24.75	25.0161346687554	50.6650303715308	0.01	0.0576582738315846	-0.0252941168729117
95432	0.00353932689583561	0.00194028283966697	17.912924972301	0.0378124461569429	18823273.4854472	18.4373476473341	35.8393307107963	0.0292442098589132	19484031.2340845	0.07862693646876	0.510996911338623	0.517892148901557	0.005	1	25	24.75	25.4570881196107	50.8490803045804	0.01	0.0561558312874579	0.00255708486120432
95433	0.00373436663914512	0.00334649794889279	17.9145450736724	0.039701127491102	18327375.0464509	18.0893548025419	35.8355220321725	0.0358533497406017	19496854.3849241	0.128360809157063	0.502996547467819	0.506580195201178	1e-04	2	25	24.75	24.976560430605	50.8066737688743	0.01	0.0189717973171205	-0.0341741574079348
95434	0.00388651272379033	0.00333800058188029	17.92430420482	0.0404956602043703	18317542.8925271	18.0947910471993	35.8550188626341	0.0367985063820199	19481392.9108142	0.128064286082185	0.502744429435453	0.506586571980172	0.001	2	25	24.75	25.1137078488101	50.4615097095531	0.01	0.0184894774906113	-0.00932136398743633
95435	0.00437741859569365	0.00331716379107528	17.9087471918744	0.0384533498567258	18322258.400183	18.0453929291382	35.8232320212176	0.035768536159685	19474465.3671358	0.127252194506545	0.501686167087522	0.505782557032634	0.003	2	25	24.75	24.7498700484649	50.7926430652644	0.01	0.0148267116216004	-0.052238778054303
95436	0.00377236830265484	0.00334868193559825	17.9284814428768	0.0306325259319629	18314993.006369	18.11455892034	35.8635404526927	0.0265202286142944	19482749.4349937	0.128479003557015	0.50300607318455	0.507187493411854	0.005	2	25	24.75	25.0402959604044	50.8573610850254	0.01	0.0201814126192609	-0.031020766106155
95437	0.00356514117727406	0.00830131696182232	17.9507531771273	0.0272299065062498	16856258.4378348	17.7964971341044	35.9168273533519	0.0349640993989917	19555560.9404781	0.276563367112837	0.494640097250618	0.496343708697576	1e-04	5	25	24.75	25.0484561945333	50.7266039628887	0.01	-0.0181964508354018	-0.025138937463121
95438	0.00382216257281274	0.00831750579172437	17.9620369424122	0.0243774277011866	16844296.7837388	17.7901390602687	35.9415102939348	0.032836624433851	19547352.3719781	0.276959788239884	0.494203020278903	0.495746423402145	0.001	5	25	24.75	24.9612335166877	50.8524519201158	0.01	-0.0203051911046692	-0.0372571686458789
95439	0.00431820573553148	0.00817012015077941	17.8809386079364	0.0220394859817621	16902507.4481196	17.7874438078971	35.7730940308204	0.0274251705632825	19546884.279445	0.273521492999253	0.496464775996023	0.497994567809814	0.003	5	25	24.75	24.9846931410713	50.3898644290941	0.01	-0.011143052209571	-0.0168294301065595
95440	0.00333373082999859	0.00824951116594943	17.9204763936535	0.026966441959954	16889365.581936	17.7918007261684	35.8540253584188	0.0335362093575919	19575186.2199755	0.275272952964928	0.495555317801538	0.496902323889217	0.005	5	25	24.75	25.0481720202063	51.0539212685365	0.01	-0.0151993556045318	-0.0382294255784981
95441	0.481755341480782	0.000113285634689929	8.89944870156508	0.00207692201029574	19506028.5001355	17.6547441358801	35.8027645236035	0.0235630505215875	19625654.5998736	0.518044398716112	0.492791719211667	0.493430678460495	1e-04	10	25	24.75	24.9911220459776	50.5273955807896	0.01	-0.0279401529722996	-0.0218138060320563
95442	0.480510529328529	0.00014147750971944	8.9202431564867	0.00441680320509992	19461690.268867	17.682091719265	35.9027123565703	0.0294786060634762	19596312.7094549	0.519410913299333	0.49213466309529	0.492865664660118	0.001	10	25	24.75	24.834661878001	50.6554670495447	0.01	-0.0304561771644676	-0.0397083438617798
95443	0.48134131452997	0.000117067874653682	8.90474985960213	0.00117729726964006	19506405.9396824	17.6559965236335	35.8402510345205	0.0237553917469716	19633688.8817832	0.518410797001691	0.492345275249225	0.49291548682678	0.003	10	25	24.75	24.7431548268593	51.0035486674806	0.01	-0.0299194659755622	-0.0613195457240159
95444	0.480100245289188	0.000116282367603219	8.90890252105741	0.00272385125194077	19508726.8186109	17.6594127078474	35.8679021387379	0.0255596432509326	19639569.9801876	0.519601052790504	0.492071060746798	0.492620635998685	0.005	10	25	24.75	24.9550170815183	50.9740245665897	0.01	-0.031092581170556	-0.042636332408728
95445	0.00363029018654414	0.00186636911492975	17.5152033174608	0.0411230038740632	18875407.8095393	18.2328438141195	35.0498060208061	0.0288176278154645	19497676.2612702	0.0766575438445152	0.517135844469871	0.523260430664786	1e-04	1	25	23.75	24.9191980022674	49.4967444582425	0.05	0.0776555550997724	0.0137103748788869
95446	0.0036329613168243	0.00197604230617291	17.5634281401103	0.0437919628275083	18823640.6871132	18.6606079707351	35.1503868566938	1.67257202487541e-05	19380478.7927691	0.0838302840337587	0.526426848193138	0.535331478781376	0.001	1	25	23.75	25.0381088269321	49.5360547844914	0.05	0.116332173538014	0.0215736289472381
95447	0.00386218384883087	0.0019300200752862	17.5368007550162	0.0448232859905367	18838530.1333365	23.2446506546322	35.2840113424158	2.63274317467872e-07	18935976.0344611	0.0758148920242165	0.621853507008516	0.695720644584003	0.003	1	25	23.75	24.965514921558	49.81542486914	0.05	0.482058867364204	0.00463058640445557
95448	0.00306349034378469	0.00188184646140986	17.5182399193336	0.031751645977661	18892427.7209546	18.260586750126	35.0561877643896	0.0189704848485401	19529499.8227426	0.0772889264433746	0.517570485394114	0.524219162291153	0.005	1	25	23.75	24.7993146482668	49.5908714462647	0.05	0.0802266518545627	0.000312825188072074
95449	0.00404582497559378	0.00337577047610731	17.5881328692611	0.0422532823686755	18303787.8355718	18.0076623439054	35.1911453786403	0.0311611841251629	19452641.8419957	0.130654301613036	0.509885037417334	0.513535038863296	1e-04	2	25	23.75	24.8814621445513	49.8951553081319	0.05	0.045768256502735	-0.00531443925043829
95450	0.00366122585121496	0.00326496938984265	17.5228538677813	0.0382012861941808	18399194.0329466	18.0222653264007	35.0628681748681	0.0250029639317862	19513708.41608	0.127185556329703	0.512425980652605	0.515571229188796	0.001	2	25	23.75	25.0441862936434	49.4757595018224	0.05	0.0544694276859451	0.0244612892701523
95451	0.00361496217556881	0.00325135639671941	17.5106951991423	0.0389901908551967	18402038.1656082	17.9732772814373	35.0374272554498	0.0268847244610807	19515960.7632192	0.126500508525629	0.51124606879618	0.514701250360459	0.003	2	25	23.75	24.8037247452741	49.6836854155967	0.05	0.0505821666905315	-0.00307356761258304
95452	0.00350250411871245	0.00330192575422564	17.5501650433672	0.0482859537037764	18367157.5501208	18.0236347419432	35.1171187231692	0.035568052580309	19497442.8744348	0.128339280225051	0.511500661714079	0.514986441856395	0.005	2	25	23.75	25.0899331627851	49.5988899465596	0.05	0.0516072797765165	0.0231557563442353
95453	0.00265745249446913	0.00819806828713177	17.5629736440736	0.038598752444297	16937629.5685028	17.7306173177986	35.119357837393	0.0312483209160051	19557932.3386173	0.275627473471752	0.504209427819503	0.50552528315634	1e-04	5	25	23.75	24.9232159936383	49.773158425626	0.05	0.0192817199805568	0.00293997217972608
95454	0.00250335395144815	0.00827378135162901	17.6037263360733	0.0429989362300994	16897221.6930833	17.7529056138769	35.2013900797752	0.0364538736459763	19539630.7465947	0.277474089476769	0.503568294780892	0.505079691769887	0.001	5	25	23.75	25.0507542524254	49.6207523267988	0.05	0.0171476801938633	0.019191285548037
95455	0.00283645570929248	0.0081119023124937	17.5262092243141	0.0349475660506138	16980234.7163136	17.7627588667895	35.0429761920988	0.024007175660448	19563602.0104457	0.273894004148063	0.50617503138624	0.507594961745479	0.003	5	25	23.75	24.9380599683282	49.5460254795008	0.05	0.0271659118439307	0.0132365732368448
95456	0.00164077528964709	0.00817043941723652	17.5577679869754	0.039295256062584	16975453.4011658	17.7375228989392	35.1075429449727	0.0310541106392252	19602782.8062231	0.274800573039468	0.504526043680066	0.505941873527406	0.005	5	25	23.75	24.9334414634708	49.6752242461608	0.05	0.0207189501600407	0.00768681214992284
95457	0.481964631259858	4.35181416307836e-05	8.80310155462548	0.0275512744782457	19675122.7105802	17.6451044661891	35.1311209682829	0.0274089737603579	19654946.0583693	0.518717941962982	0.501908258034089	0.502620147542236	1e-04	10	25	23.75	24.8956100958257	49.8462137424817	0.05	0.00901598312439222	-0.00220896578226548
95458	0.483179546370237	1.46460822699493e-05	8.79185484172355	0.025655792154422	19659736.7542249	17.6521415229422	35.0465826867667	0.01995327991417	19613051.3847379	0.517490271314072	0.50333101676668	0.504022064171934	0.001	10	25	23.75	24.9678807357031	49.6934997258916	0.05	0.0145988156044846	0.00970293586704696
95459	0.481642496310767	-1.69586054096494e-05	8.79165723282268	0.0344406449043084	19694571.7554581	17.6467941644452	35.0635378509771	0.0265657258402288	19645227.7987916	0.518721296363493	0.502974318017122	0.503586642228564	0.003	10	25	23.75	24.8803100193611	49.4126511392747	0.05	0.0130363892596882	0.0139857139712778
95460	0.481300768517612	2.9089388721456e-05	8.80365422017757	0.0245828296347311	19677212.3818366	17.649483608882	35.1320946702701	0.0228589256296446	19651930.2445547	0.519282993192342	0.5020718416466	0.502678018817461	0.005	10	25	23.75	24.7669443434948	49.5500030088814	0.05	0.00945481189092268	-0.000650638272865045
95461	0.00357813077136738	0.00186014072364193	17.0638327306997	0.0504631642397438	18888590.3432938	18.4799205742941	34.1655222558449	6.43685095457037e-08	19392306.3549816	0.0815257857227032	0.536607180528376	0.54518050214828	1e-04	1	25	22.5	25.1622739989479	48.6181973054757	0.1	0.151208382174015	0.0678138507072711
95462	0.00310477841491843	0.00186140062631098	17.0740423727277	0.0430066396316069	18901779.0495396	18.1658045158275	34.1813868965877	0.022114487102526	19510305.678766	0.0784075369697137	0.528244224971152	0.534662003543584	0.001	1	25	22.5	25.0537245555381	48.2929472167235	0.1	0.118366468889052	0.0724244369467058
95463	0.00318631587914947	0.00196001891286762	17.1315669469852	0.048387017611543	18830102.1103348	18.2800151245178	34.2999958458258	0.0250007463056097	19465799.9949706	0.0826048519422394	0.529604245503796	0.536285978313384	0.003	1	25	22.5	24.7887651162102	48.3950002828665	0.1	0.123634164841503	0.0477042702212144
95464	0.00365282769700309	0.00194703808750328	17.1093466431775	0.0557844921133459	18852705.2838991	18.4157793368541	34.2555913932579	0.0122582535263166	19410195.1564125	0.0840280353958895	0.533576361953618	0.541622085239365	0.005	1	25	22.5	24.9099293870416	48.2736897383625	0.1	0.139878265987647	0.0620703901523316
95465	0.00333248780787924	0.00319547751316664	17.0589284934914	0.0514148230945126	18449389.6089593	17.9283019980238	34.1529403944177	0.0251671079898577	19510710.8379715	0.127411351660563	0.523355215799189	0.52652814949689	1e-04	2	25	22.5	25.0423532078347	48.3871919295986	0.1	0.0950264895034508	0.0677857416985765
95466	0.00335071138233345	0.00321694880305623	17.0814536063907	0.0596303825679735	18416589.8749097	17.9311123826641	34.1982520619028	0.033687862852688	19484414.1837848	0.128049846441698	0.522400709388368	0.526255950034265	0.001	2	25	22.5	24.9486172647416	48.305915082531	0.1	0.0927980745374246	0.0637838734734656
95467	0.00325682819367012	0.0031835461695215	17.0582872603112	0.0504602437252569	18446086.8978079	17.9141998867253	34.1508501060665	0.0247915040766547	19505686.764335	0.126870235859134	0.522967875892106	0.526153878388504	0.003	2	25	22.5	24.8412734256079	48.1587764303818	0.1	0.0936435720261886	0.0613402700709861
95468	0.00286810310674571	0.00326155126128453	17.0967606770965	0.0512880336101122	18422849.3724879	17.9372083916585	34.2274203240741	0.0256852303653622	19515470.7919676	0.129476036369346	0.522207968998743	0.525911241962781	0.005	2	25	22.5	25.0523613886927	48.6412349142356	0.1	0.0918201106482555	0.0584171623761717
95469	0.000438515685884656	0.00800286282650634	17.0974967661138	0.0601142181937348	17057991.2655678	17.7302022429854	34.1779255766906	0.0236440017670712	19558947.5585807	0.274722986838579	0.518111450239383	0.519412152718982	1e-04	5	25	22.5	24.8831026553121	48.5550183292819	0.1	0.0723330107409005	0.0486750787520356
95470	0.000819946678146742	0.00807522611193285	17.1272132412576	0.057455334094174	17007798.3345069	17.746530146116	34.2363615231358	0.0220170234925855	19521185.8894637	0.276549349801259	0.517624601535657	0.519081950013254	0.001	5	25	22.5	24.9685357342852	48.433621562297	0.1	0.0708137736644391	0.0602137795453084
95471	0.000290640068302508	0.0080781386687879	17.1120093853964	0.0644627473495536	17048619.1637147	17.7216202087536	34.2063337841586	0.0293019887120506	19577006.2898873	0.276473555235739	0.517502461981451	0.518657701839481	0.003	5	25	22.5	24.936214569487	48.2894908317075	0.1	0.0697964756482946	0.0634794949672695
95472	0.000365182690839675	0.00796167668631	17.0824515483255	0.059764913308075	17080216.2231108	17.7012978481604	34.1496589597665	0.0243372806874635	19576583.9047621	0.273432846495576	0.517636841271468	0.519052741427747	0.005	5	25	22.5	24.8806098854206	48.170934418805	0.1	0.0707821961588265	0.0639166547508174
95473	0.482450223456718	-0.000123851718123619	8.67617970263225	0.0728387995159545	19891029.3427794	17.6699789006637	34.2067547973363	0.0218473440823072	19624365.2425439	0.519005689535462	0.516184624208029	0.516943423474514	1e-04	10	25	22.5	24.7822902539247	48.5095748540857	0.1	0.0641315425650302	0.042570950584223
95474	0.480576722485485	-0.000122189790334196	8.68207078072766	0.0639601729322238	19877225.5479872	17.6516013560152	34.2740859243455	0.0179612134274729	19634868.2312578	0.520640869374419	0.514670287494906	0.51535580247746	0.001	10	25	22.5	24.9471766352516	48.5759931654137	0.1	0.0583016105410857	0.0528460644811644
95475	0.481872950114013	-0.000120303964998334	8.67882080538544	0.0758558662863794	19874194.6223268	17.6554309524639	34.2483485563552	0.0281385465891667	19623281.3360752	0.519456829870947	0.515136448506735	0.515887334926919	0.003	10	25	22.5	25.0179038866088	48.3727976084935	0.1	0.0601805388627075	0.0664728017287751
95476	0.479940176209312	-0.000104596287878434	8.69215966880245	0.068895647442366	19843993.8696779	17.6587411654153	34.3252982444638	0.0256402020079281	19612574.0953137	0.521319475123447	0.514097709032004	0.514807621354365	0.005	10	25	22.5	24.8858820592958	48.3792533562046	0.1	0.0561865694203613	0.0559558531648205
95477	0.00307290652561715	0.0017264951132036	15.7100891939478	0.0729017346643839	18972546.6216377	17.972970412429	31.5203290651244	9.94784522465122e-07	19409472.6228412	0.0848901145560921	0.566058783529276	0.574346215117467	1e-04	1	25	18.75	25.151732694025	44.4661184647623	0.25	0.24623708035891	0.23208527994075
95478	0.00265877634388691	0.00169558253540072	15.7043761194067	0.067187688500304	18992836.2456251	17.716661712816	31.4942989470247	0.0196537675454027	19496487.2548227	0.0798893554561899	0.55911640952041	0.565954622707772	0.001	1	25	18.75	25.2699818007895	44.6787105208244	0.25	0.222334463594677	0.231945283022383
95479	0.0024137715503466	0.00176330318531976	15.7255135250756	0.0659798006821979	18982494.1188583	25.1987520653508	32.0148401593422	5.02826491371858e-06	18832773.5913441	0.135281715155232	0.712117146009498	0.86207481871269	0.003	1	25	18.75	24.8749814026088	44.2313864109325	0.25	0.729506918584124	0.221852483222614
95480	0.00250958391116397	0.00173135467827308	15.7184010511386	0.0717183844390535	18986984.1916032	17.8055245522672	31.5272252518041	0.016491329470088	19485413.9172232	0.0824148256991519	0.561362497259302	0.568170749644391	0.005	1	25	18.75	24.6811044535679	44.5425806311955	0.25	0.229357121198112	0.195276037383472
95481	0.00244250580518004	0.0028462139481338	15.6780396989687	0.101937111539127	18612004.4382255	17.6682257858361	31.4884278658028	0.0229052336277508	19464706.503004	0.128992148016114	0.559107897247335	0.563096479619901	1e-04	2	25	18.75	24.7580762302422	44.5073300168675	0.25	0.21779344188335	0.202310647929042
95482	0.00153949078593558	0.00292359430619004	15.7158779032132	0.105166037787654	18602531.6175724	17.7265745668296	31.5681975649347	0.0228298107946729	19489307.3546114	0.132198505196485	0.55902819026123	0.564037168815201	0.001	2	25	18.75	25.0819018049672	44.5178942584132	0.25	0.2191597453912	0.225098933702192
95483	0.0014687773272048	0.0029367221880569	15.7178004663634	0.0991398230734965	18597521.9507455	17.67964728906	31.5655427176892	0.019663957653539	19496877.7434523	0.132059420141932	0.558360458008722	0.56182603440678	0.003	2	25	18.75	24.9348393836922	44.7236973240188	0.25	0.214583006007045	0.206377164263234
95484	0.00174085556002864	0.0028841580390568	15.6908392479839	0.101566403230792	18627656.3545481	17.6481599125634	31.5114478247675	0.023398658701155	19507358.6507656	0.129934075727736	0.557987988914624	0.562123026656819	0.005	2	25	18.75	25.0735059809191	44.3752039167543	0.25	0.214462698610574	0.230195491985694
95485	-0.00704750064835125	0.00703375795969582	15.6751954251499	0.2016783739589	17490367.0651395	17.6108323389977	31.5287386329351	0.0265023603568167	19554205.7563271	0.276330297637744	0.55777932087836	0.559349565502228	1e-04	5	25	18.75	24.9780704218417	44.597143313577	0.25	0.209696280901081	0.21454809917664
95486	-0.00695597633845204	0.00695029221410214	15.6370308837176	0.205337747335236	17534522.9414652	17.638504004421	31.4667607366159	0.0206746293376196	19560464.1175709	0.275980826940339	0.559740964458067	0.5613470402501	0.001	5	25	18.75	25.0569807669891	44.455073174424	0.25	0.216018732159546	0.225840791122345
95487	-0.00743467195802058	0.00706849658568061	15.6696464183449	0.204696512019325	17493961.7888959	17.6519453119448	31.5225172702054	0.0209724055750731	19556922.1966022	0.278841985121892	0.559255247983298	0.560702600600649	0.003	5	25	18.75	24.8446767891313	44.5081813016443	0.25	0.214218506054707	0.208542551009755
95488	-0.00740639111269494	0.00710422852738116	15.6870157294223	0.196937857238324	17486925.5167268	17.6271177179187	31.5471216612648	0.0196833360537589	19568426.5038491	0.278379584931588	0.557988471339644	0.559521893452982	0.005	5	25	18.75	24.8199713591132	44.7713941056822	0.25	0.210307427107278	0.196154481490028
95489	0.474336265629775	-0.00100259867616239	8.29644621773092	0.358320344106463	20835378.713797	17.6307709381369	31.6557004119652	0.0225121747914789	19604041.8502794	0.524530087727008	0.556595796454997	0.557312328065465	1e-04	10	25	18.75	24.8485214521851	44.4727190040023	0.25	0.204519784016299	0.210246871646703
95490	0.480537096847453	-0.00104366144238641	8.25040020391686	0.369144344509847	20905406.3572871	17.6079468966088	31.5487721872917	0.0217748831506914	19637618.4738729	0.520110840871797	0.557766042711275	0.558470544378574	0.001	10	25	18.75	24.9231413959129	44.278020395273	0.25	0.208265144565615	0.223417357711814
95491	0.479120791551609	-0.00103724484369564	8.26160459457415	0.368624905828064	20906458.0082552	17.6197397471366	31.5683529371246	0.021501251074801	19639674.1335224	0.521140568817504	0.557769646967226	0.55852170863376	0.003	10	25	18.75	24.7739746207072	44.5317523181233	0.25	0.208353052305735	0.202478488013721
